pubDate,title,link,category,start_time
2023/10/13,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、岩本蓮加、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/103146?ima=1713&pri1=202310&wd00=2023&wd01=10&wd02=13,TV,24:00〜24:30
2023/10/11,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1613&pri1=202310&wd00=2023&wd01=10&wd02=11,TV,22:57〜23:00
2023/10/07,TBSチャンネル1「元乃木坂46中田花奈の麻雀ガチバトル！かなりんのトップ目とれるカナ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103033?ima=1433&pri1=202310&wd00=2023&wd01=10&wd02=07,TV,24:00〜25:00
2023/10/06,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102945?ima=1613&pri1=202310&wd00=2023&wd01=10&wd02=06,ラジオ,21:00〜23:00
2023/10/06,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、中西アルノ、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/103101?ima=1355&pri1=202310&wd00=2023&wd01=10&wd02=06,TV,24:00〜24:30
2023/10/04,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1613&pri1=202310&wd00=2023&wd01=10&wd02=04,TV,22:57〜23:00
2023/10/03,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103119?ima=1546&pri1=202310&wd00=2023&wd01=10&wd02=03,TV,23:30〜23:40
2023/10/03,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102201?ima=5502&pri1=202310&wd00=2023&wd01=10&wd02=03,TV,23:30〜23:40
2023/09/29,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、中西アルノ、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/103058?ima=1621&pri1=202309&wd00=2023&wd01=09&wd02=29,TV,24:00〜24:30
2023/09/29,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102945?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=29,ラジオ,21:00〜23:00
2023/09/27,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=27,TV,22:57〜23:00
2023/09/26,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102201?ima=1848&pri1=202309&wd00=2023&wd01=09&wd02=26,TV,23:30〜23:40
2023/09/24,NHKラジオ第1「らじらー！サンデー」佐藤璃果、井上和、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103011?ima=1707&pri1=202309&wd00=2023&wd01=09&wd02=24,ラジオ,20:05〜22:55
2023/09/24,日本テレビ系「サンデーPUSHスポーツ」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103060?ima=1621&pri1=202309&wd00=2023&wd01=09&wd02=24,TV,16:55〜17:25
2023/09/22,テレビ朝日系「チョコレートプラネットの通った事ないサミットSP」田村真佑、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103005?ima=1536&pri1=202309&wd00=2023&wd01=09&wd02=22,TV,23:15〜24:15
2023/09/22,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102945?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=22,ラジオ,21:00〜23:00
2023/09/20,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=20,TV,22:57〜23:00
2023/09/19,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102201?ima=1848&pri1=202309&wd00=2023&wd01=09&wd02=19,TV,23:30〜23:40
2023/09/15,のぎ動画「乃木坂あそぶだけ #47 【縁側であそぼう！】」岩本蓮加、柴田柚菜、菅原咲月、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103025?ima=1518&pri1=202309&wd00=2023&wd01=09&wd02=15,WEB,
2023/09/15,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102945?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=15,ラジオ,21:00〜23:00
2023/09/13,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=13,TV,22:57〜23:00
2023/09/13,SHOWROOM「猫舌SHOWROOM」田村真佑、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103002?ima=2221&pri1=202309&wd00=2023&wd01=09&wd02=13,WEB,19:00〜21:00
2023/09/12,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102201?ima=1848&pri1=202309&wd00=2023&wd01=09&wd02=12,TV,23:30〜23:40
2023/09/08,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102945?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=08,ラジオ,21:00〜23:00
2023/09/08,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、阪口珠美、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102967?ima=2221&pri1=202309&wd00=2023&wd01=09&wd02=08,TV,24:00〜24:30
2023/09/06,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=06,TV,22:57〜23:00
2023/09/05,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102201?ima=1848&pri1=202309&wd00=2023&wd01=09&wd02=05,TV,23:30〜23:40
2023/09/02,TBSチャンネル1「元乃木坂46中田花奈の麻雀ガチバトル！かなりんのトップ目とれるカナ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102870?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=02,TV,24:00〜25:00
2023/09/01,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、阪口珠美 ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102948?ima=1127&pri1=202309&wd00=2023&wd01=09&wd02=01,TV,24:00〜24:30
2023/08/31,TBSテレビ系「プレバト‼」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102941?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=31,TV,19:00〜20:00
2023/08/30,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=30,TV,22:57〜23:00
2023/08/29,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102687?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=29,TV,23:30〜23:40
2023/08/25,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102852?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=25,ラジオ,21:00〜23:00
2023/08/23,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=23,TV,22:57〜23:00
2023/08/22,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102687?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=22,TV,23:30〜23:40
2023/08/22,SHOWROOM「のぎおび」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102911?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=22,WEB,19:00〜19:30
2023/08/18,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、伊藤理々杏、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102865?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=18,TV,24:00〜24:30
2023/08/18,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102852?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=18,ラジオ,21:00〜23:00
2023/08/17,テレビ東京系「ゲーム真面目さん」中西アルノ、吉田綾乃クリスティー、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102864?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=17,TV,25:00〜25:30
2023/08/16,テレビ朝日系「くりぃむナンタラ」弓木奈於 ※放送時間が変更になる場合があります,https://www.nogizaka46.com/s/n46/media/detail/102849?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=16,TV,24:15〜24:45
2023/08/16,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=16,TV,22:57〜23:00
2023/08/16,「EX大衆」一ノ瀬美空、柴田柚菜、冨里奈央、松尾美佑、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102806?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=16,書籍,
2023/08/15,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102687?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=15,TV,23:30〜23:40
2023/08/11,テレビ朝日「ダブルタップミステリー」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102823?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=11,TV,27:13〜27:30
2023/08/11,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、伊藤理々杏、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102842?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=11,TV,24:00〜24:30
2023/08/10,テレビ東京系「ゲーム真面目さん」梅澤美波、弓木奈於、冨里奈央,https://www.nogizaka46.com/s/n46/media/detail/102821?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=10,TV,25:00〜25:30
2023/08/09,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=09,TV,22:57〜23:00
2023/08/08,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102687?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=08,TV,23:30〜23:40
2023/08/08,FM FUJI「FM FUJI 35th anniversary special READY TO GO!」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102838?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=08,ラジオ,08:08〜18:50
2023/08/04,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、伊藤理々杏、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102803?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=04,TV,24:00〜24:30
2023/08/04,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=04,ラジオ,21:00〜23:00
2023/08/02,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=02,TV,22:57〜23:00
2023/08/01,フジテレビ系「乃木と霜降りのダンスバトルズ」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102687?ima=1120&pri1=202308&wd00=2023&wd01=08&wd02=01,TV,23:30〜23:40
2023/07/28,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、伊藤理々杏、ナレーション：小川彩,https://www.nogizaka46.com/s/n46/media/detail/102719?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=28,TV,24:00〜24:30
2023/07/28,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=28,ラジオ,21:00〜23:00
2023/07/26,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=26,TV,22:57〜23:00
2023/07/21,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=21,ラジオ,21:00〜23:00
2023/07/19,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=19,TV,22:57〜23:00
2023/07/18,FM FUJI「タイムちゃん」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102745?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=18,ラジオ,21:00〜23:00
2023/07/14,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=14,ラジオ,21:00〜23:00
2023/07/14,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、佐藤璃果、ナレーション：小川彩,https://www.nogizaka46.com/s/n46/media/detail/102674?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=14,TV,24:00〜24:30
2023/07/12,「mini」五百城茉央、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102700?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=12,書籍,nan
2023/07/12,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=12,TV,22:57〜23:00
2023/07/07,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=07,ラジオ,21:00〜23:00
2023/07/07,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、佐藤璃果、ナレーション：小川彩,https://www.nogizaka46.com/s/n46/media/detail/102641?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=07,TV,24:00〜24:30
2023/07/06,TBSテレビ系「プレバト‼」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102571?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=06,TV,19:00〜20:00
2023/07/05,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1958&pri1=202307&wd00=2023&wd01=07&wd02=05,TV,22:57〜23:00
2023/06/30,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102591?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=30,TV,24:00〜24:30
2023/06/30,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=30,ラジオ,21:00〜23:00
2023/06/28,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=28,TV,22:57〜23:00
2023/06/24,TBSチャンネル1「乃木坂お試し中」伊藤理々杏、金川紗耶、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102526?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=24,TV,23:00〜23:30
2023/06/23,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=23,ラジオ,21:00〜23:00
2023/06/23,「アップトゥボーイ」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102461?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=23,書籍,nan
2023/06/21,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=21,TV,22:57〜23:00
2023/06/16,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=16,ラジオ,21:00〜23:00
2023/06/14,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=14,TV,22:57〜23:00
2023/06/14,TBSテレビ系「水曜日のダウンタウン」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102521?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=14,TV,22:00〜22:57
2023/06/13,SHOWROOM「のぎおび」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102524?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=13,WEB,19:00〜19:30
2023/06/09,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=09,ラジオ,21:00〜23:00
2023/06/09,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102480?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=09,TV,24:00〜24:30
2023/06/08,テレビ東京系「有吉の世界同時中継」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102440?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=08,TV,19:58〜21:48
2023/06/07,SHOWROOM「猫舌SHOWROOM」黒見明香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102497?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=07,WEB,19:00〜21:00
2023/06/07,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=07,TV,22:57〜23:00
2023/06/02,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=02,ラジオ,21:00〜23:00
2023/06/02,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102456?ima=1951&pri1=202306&wd00=2023&wd01=06&wd02=02,TV,24:00〜24:30
2023/05/31,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=31,TV,22:57〜23:00
2023/05/30,テレビ東京「何かおかしい2」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102460?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=30,TV,24:30〜25:00
2023/05/28,NHKラジオ第1「らじらー！サンデー」佐藤璃果、阪口珠美、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102423?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=28,ラジオ,20:05〜22:55
2023/05/27,TBSチャンネル1「乃木坂お試し中」伊藤理々杏、清宮レイ、林瑠奈、松尾美佑、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102326?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=27,TV,23:00〜23:30
2023/05/26,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=26,ラジオ,21:00〜23:00
2023/05/24,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=24,TV,22:57〜23:00
2023/05/19,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=19,ラジオ,21:00〜23:00
2023/05/19,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102388?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=19,TV,24:00〜24:30
2023/05/17,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=17,TV,22:57〜23:00
2023/05/14,文化放送「乃木坂46の「の」」小川彩、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102367?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=14,ラジオ,18:00〜18:30
2023/05/12,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102368?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=12,TV,24:00〜24:30
2023/05/12,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=12,ラジオ,21:00〜23:00
2023/05/10,SHOWROOM「のぎおび」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102376?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=10,WEB,18:15〜18:45
2023/05/10,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=10,TV,22:57〜23:00
2023/05/05,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=05,ラジオ,21:00〜23:00
2023/05/05,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、松尾美佑、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102360?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=05,TV,24:00〜24:30
2023/05/03,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1945&pri1=202305&wd00=2023&wd01=05&wd02=03,TV,22:57〜23:00
2023/04/29,TBSチャンネル1「乃木坂お試し中」伊藤理々杏、清宮レイ、林瑠奈、松尾美佑、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102325?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=29,TV,23:00〜23:30
2023/04/28,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=28,ラジオ,21:00〜23:00
2023/04/28,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、松尾美佑、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102287?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=28,TV,24:00〜24:30
2023/04/27,TBSテレビ系「プレバト‼」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102278?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=27,TV,19:00〜20:00
2023/04/26,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=26,TV,22:57〜23:00
2023/04/21,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=21,ラジオ,21:00〜23:00
2023/04/19,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=19,TV,22:57〜23:00
2023/04/14,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=14,ラジオ,21:00〜23:00
2023/04/12,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=12,TV,22:57〜23:00
2023/04/11,FM FUJI「タイムちゃん」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102244?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=11,ラジオ,21:00〜23:00
2023/04/07,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=07,ラジオ,21:00〜23:00
2023/04/07,のぎ動画「乃木坂あそぶだけ #41 【インテリアショップで買い物しよう！】」賀喜遥香、金川紗耶、柴田柚菜、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102239?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=07,WEB,nan
2023/04/07,「BOMB」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102085?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=07,書籍,nan
2023/04/07,BSテレビ東京「東京パソコンクラブ」弓木奈於、吉田綾乃クリスティー、一ノ瀬美空、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/102221?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=07,TV,24:00〜24:30
2023/04/06,TBSテレビ系「プチブランチ」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102204?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=06,TV,09:55〜10:25
2023/04/05,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102232?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=05,TV,22:57〜23:00
2023/04/05,TBSテレビ系「プチブランチ」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102204?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=05,TV,09:55〜10:25
2023/04/04,TBSテレビ系「プチブランチ」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102204?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=04,TV,09:55〜10:25
2023/04/03,TBSテレビ系「プチブランチ」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102204?ima=1939&pri1=202304&wd00=2023&wd01=04&wd02=03,TV,09:55〜10:25
2023/03/31,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101701?ima=1931&pri1=202303&wd00=2023&wd01=03&wd02=31,ラジオ,21:00〜23:00
2023/03/31,BSテレビ東京「東京パソコンクラブ」金川紗耶、弓木奈於、吉田綾乃クリスティー、佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/100960?ima=1931&pri1=202303&wd00=2023&wd01=03&wd02=31,TV,24:30〜24:59
2023/03/30,SHOWROOM「のぎおび」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/102210?ima=1931&pri1=202303&wd00=2023&wd01=03&wd02=30,WEB,22:00〜22:30
2023/03/28,フジテレビ系「乃木坂46とダンスバトルズ」五百城茉央、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/101832?ima=1931&pri1=202303&wd00=2023&wd01=03&wd02=28,TV,23:30〜23:40
